,Path,Caption,Link,Username
1706,tiendahachiko.cl\2022-02-04 10.58.02 2766253044194957143_1758755284.jpg,"Happy RinGs Celeste 🌀.
Pack de 3 anillos de fantasía $3.990
Ambos celestes completos sin ajustables, el otro no. Encuéntralos en nuestra web www.tiendahachiko.cl 🤍.",https://www.instagram.com/p/CZjtH3JlSg4/,tiendahachiko.cl
1707,tiendahachiko.cl\2022-02-03 15.59.52 2765680193092010609_1758755284.jpg,"Muchas joyitas para complementar nuestros looks, aveces el look más sencillos son los que más resaltan por los accesorios! 💍🥰 encuntra todo en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CZhq3t_lUJx/,tiendahachiko.cl
1708,tiendahachiko.cl\2022-02-02 21.09.53 2765111449882139248_1758755284.jpg,"Últimos Top Meran 🌺.
$11.990 Tallas S, M y L
Colores: Verde, Naranjo y Fucsia.
Look acompañado de anillos “Happy Rings Fucsia”.
Encuéntralos en nuestra web www.tiendahachiko.cl.",https://www.instagram.com/p/CZfpjdUlmcl/,tiendahachiko.cl
1709,tiendahachiko.cl\2022-02-02 21.09.53 2765111449898919131_1758755284.jpg,"Últimos Top Meran 🌺.
$11.990 Tallas S, M y L
Colores: Verde, Naranjo y Fucsia.
Look acompañado de anillos “Happy Rings Fucsia”.
Encuéntralos en nuestra web www.tiendahachiko.cl.",https://www.instagram.com/p/CZfpjdUlmcl/,tiendahachiko.cl
1710,tiendahachiko.cl\2022-01-29 13.16.12 2761973932081116759_1758755284.jpg,"Nuevo Modelo sin gorro 🍊🌸!
Polerón “It a good Day” $19.990
Talla Estándar sirve oversize para S/M y normal para L.
Encuéntralos en nuestra web www.tiendahachiko.cl 🌈",https://www.instagram.com/p/CZUgKkcFlaq/,tiendahachiko.cl
1711,tiendahachiko.cl\2022-01-29 13.16.12 2761973931972179421_1758755284.jpg,"Nuevo Modelo sin gorro 🍊🌸!
Polerón “It a good Day” $19.990
Talla Estándar sirve oversize para S/M y normal para L.
Encuéntralos en nuestra web www.tiendahachiko.cl 🌈",https://www.instagram.com/p/CZUgKkcFlaq/,tiendahachiko.cl
1712,tiendahachiko.cl\2022-01-27 13.58.11 2760545512403064049_1758755284.jpg,"Pack Happy ringS! :)
Encuéntralos en nuestra web www.tiendahachiko.cl ⚡️",https://www.instagram.com/p/CZPbYUPlCd6/,tiendahachiko.cl
1713,tiendahachiko.cl\2022-01-27 13.58.11 2760545512285557815_1758755284.jpg,"Pack Happy ringS! :)
Encuéntralos en nuestra web www.tiendahachiko.cl ⚡️",https://www.instagram.com/p/CZPbYUPlCd6/,tiendahachiko.cl
1714,tiendahachiko.cl\2022-01-26 21.45.52 2760056129553727358_1758755284.jpg,"Falda Cohela de Nuestra Nueva Colección ❤️.
$14.990 Talla Estándar 34/36/38 (pronto tendremos hasta la 44 ⚡️).
Lycra Full Elasticada y firme.
(La modelo tiene 100 caderas, 75 cintura y mide 1,60).
Look acompañado de lentes retro hi, happy rings y nuestra bag naranja 🍊 !
Encuntra todo en nuestra web! www.tiendahachiko.cl",https://www.instagram.com/p/CZNsG4BMkeK/,tiendahachiko.cl
1715,tiendahachiko.cl\2022-01-26 21.45.52 2760056129570727683_1758755284.jpg,"Falda Cohela de Nuestra Nueva Colección ❤️.
$14.990 Talla Estándar 34/36/38 (pronto tendremos hasta la 44 ⚡️).
Lycra Full Elasticada y firme.
(La modelo tiene 100 caderas, 75 cintura y mide 1,60).
Look acompañado de lentes retro hi, happy rings y nuestra bag naranja 🍊 !
Encuntra todo en nuestra web! www.tiendahachiko.cl",https://www.instagram.com/p/CZNsG4BMkeK/,tiendahachiko.cl
1716,tiendahachiko.cl\2022-01-26 21.45.52 2760056129755143041_1758755284.jpg,"Falda Cohela de Nuestra Nueva Colección ❤️.
$14.990 Talla Estándar 34/36/38 (pronto tendremos hasta la 44 ⚡️).
Lycra Full Elasticada y firme.
(La modelo tiene 100 caderas, 75 cintura y mide 1,60).
Look acompañado de lentes retro hi, happy rings y nuestra bag naranja 🍊 !
Encuntra todo en nuestra web! www.tiendahachiko.cl",https://www.instagram.com/p/CZNsG4BMkeK/,tiendahachiko.cl
1717,tiendahachiko.cl\2022-01-25 21.40.46 2759328785809774726_1758755284.jpg,"Poleron flower hachiko 🌸
$19.990 Tallas  S, M y L.
La modelo esta usando talla S, nuestros hoddies son oversize (largos y anchos). 
www.tiendahachiko.cl ⚡️⚡️",https://www.instagram.com/p/CZLGuo6se0-/,tiendahachiko.cl
1718,tiendahachiko.cl\2022-01-25 21.40.46 2759328785826360108_1758755284.jpg,"Poleron flower hachiko 🌸
$19.990 Tallas  S, M y L.
La modelo esta usando talla S, nuestros hoddies son oversize (largos y anchos). 
www.tiendahachiko.cl ⚡️⚡️",https://www.instagram.com/p/CZLGuo6se0-/,tiendahachiko.cl
1719,tiendahachiko.cl\2022-01-25 21.40.46 2759328785826411265_1758755284.jpg,"Poleron flower hachiko 🌸
$19.990 Tallas  S, M y L.
La modelo esta usando talla S, nuestros hoddies son oversize (largos y anchos). 
www.tiendahachiko.cl ⚡️⚡️",https://www.instagram.com/p/CZLGuo6se0-/,tiendahachiko.cl
1720,tiendahachiko.cl\2022-01-19 09.29.52 2754612265569456331_1758755284.jpg,"Lentes Kendall! Los más pedidos 🛒, tenemos en amarillo retro, negro y cafe jaspeado, que otro color te gustaría? 🖤 www.tiendahachiko.cl",https://www.instagram.com/p/CY6WULPM5DL/,tiendahachiko.cl
1721,tiendahachiko.cl\2022-01-10 19.07.58 2748380244642042987_1758755284.jpg,"Bag Milana 🤍.
$13.990
Disponibles en blancas, negras y beige.
Look acompañado de lente kendall Retro!",https://www.instagram.com/p/CYkNUY8lsK6/,tiendahachiko.cl
1722,tiendahachiko.cl\2022-01-18 22.28.08 2754278308061665020_1758755284.mp4,"Temporada de lentes de sol y que mejor con full estilo 😎💛✨ 
www.tiendahachiko.cl
Lentes Retro, Lentes Kendall, Lentes Hexagonales, Lentes Clasicos!",https://www.instagram.com/p/CY5KYdElFb8/,tiendahachiko.cl
1723,tiendahachiko.cl\2022-01-25 20.59.04 2759307046939990672_1758755284.mp4,"Nueva colección 🥳 Happy Hoddies
Ya disponibles en nuestra web! Encuéntralos del S al L oversize ✨.
www.tiendahachiko.cl",https://www.instagram.com/p/CZLByPHFxqQ/,tiendahachiko.cl
1724,tiendahachiko.cl\2022-01-10 19.07.58 2748380244658774150_1758755284.jpg,"Bag Milana 🤍.
$13.990
Disponibles en blancas, negras y beige.
Look acompañado de lente kendall Retro!",https://www.instagram.com/p/CYkNUY8lsK6/,tiendahachiko.cl
1725,tiendahachiko.cl\2021-12-22 16.33.32 2734531781051398677_1758755284.jpg,"Hermosas!!! Este es el top más pedido para estas fechas, ya que es una prenda simple y a la vez formal, nos quedan los últimos en M y L, también en negro 🤍.
Debido a la alta demanda de compras/mensajes te aconsejamos realizar una compra mas rápida por nuestro sitio web! www.tiendahachiko.cl",https://www.instagram.com/p/CXzAiqslboV/,tiendahachiko.cl
1726,tiendahachiko.cl\2021-12-19 12.36.21 2732238072356101618_1758755284.jpg,"Alfiiiinn!!! Nuestros bikinis 100% hachiko hechos con mucho amor, cada tela, molde y confección esta hecho por nosotros 🖤🖤.
Conjunto MIRCA 
Sostén $13.990 Ajustable a gusto en las tiras de los hombros, tallas xs, s, m y l. 
Calzón $13.990 ajustable a gusto de contorno de cintura/cadera, tallas XS(34/36), S(36/38), M(38/40) L(40/42) XL(42/44).",https://www.instagram.com/p/CXq3A0AlV3y/,tiendahachiko.cl
1727,tiendahachiko.cl\2021-12-19 10.15.13 2732167037381785763_1758755284.jpg,"Conjunto Makia ✨ $21.980 
Sostén $11.990 ajustable de tiras en la espalda y de separación de busto, por lo que puedes usarlo de varias formas, tallas xs, s, m y l.
bottoms $11.990 tallas xs, s, m, l y xl 💟.",https://www.instagram.com/p/CXqm3K5Lg0A/,tiendahachiko.cl
1728,tiendahachiko.cl\2021-12-28 18.03.18 2738925025461922576_1758755284.mp4,Nuestra colección de bikinis esta en llamas 🔥 y eso que solo han visto 2 modelos que arrasaron con ellos en un par de días 😮‍💨💕 pero no se preocupen que habrá stock para todas y miles de modelos! 🥳,https://www.instagram.com/p/CYCncyZFesQ/,tiendahachiko.cl
1729,tiendahachiko.cl\2021-12-19 10.15.13 2732167037365017322_1758755284.jpg,"Conjunto Makia ✨ $21.980 
Sostén $11.990 ajustable de tiras en la espalda y de separación de busto, por lo que puedes usarlo de varias formas, tallas xs, s, m y l.
bottoms $11.990 tallas xs, s, m, l y xl 💟.",https://www.instagram.com/p/CXqm3K5Lg0A/,tiendahachiko.cl
1730,tiendahachiko.cl\2021-12-18 21.13.25 2731773541309747616_1758755284.jpg,"Alfiiiinn!!! Nuestros bikinis 100% hachiko hechos con mucho amor, cada tela, molde y confección esta hecho por nosotros 🖤🖤.
Conjunto MIRCA 
Sostén $13.990 Ajustable a gusto en las tiras de los hombros, tallas xs, s, m y l. 
Calzón $13.990 ajustable a gusto de contorno de cintura/cadera, tallas XS(34/36), S(36/38), M(38/40) L(40/42) XL(42/44).",https://www.instagram.com/p/CXpNZECFeW0/,tiendahachiko.cl
1731,tiendahachiko.cl\2021-12-18 21.13.25 2731773541292971958_1758755284.jpg,"Alfiiiinn!!! Nuestros bikinis 100% hachiko hechos con mucho amor, cada tela, molde y confección esta hecho por nosotros 🖤🖤.
Conjunto MIRCA 
Sostén $13.990 Ajustable a gusto en las tiras de los hombros, tallas xs, s, m y l. 
Calzón $13.990 ajustable a gusto de contorno de cintura/cadera, tallas XS(34/36), S(36/38), M(38/40) L(40/42) XL(42/44).",https://www.instagram.com/p/CXpNZECFeW0/,tiendahachiko.cl
1732,tiendahachiko.cl\2021-12-18 21.13.25 2731773541318248518_1758755284.jpg,"Alfiiiinn!!! Nuestros bikinis 100% hachiko hechos con mucho amor, cada tela, molde y confección esta hecho por nosotros 🖤🖤.
Conjunto MIRCA 
Sostén $13.990 Ajustable a gusto en las tiras de los hombros, tallas xs, s, m y l. 
Calzón $13.990 ajustable a gusto de contorno de cintura/cadera, tallas XS(34/36), S(36/38), M(38/40) L(40/42) XL(42/44).",https://www.instagram.com/p/CXpNZECFeW0/,tiendahachiko.cl
1733,tiendahachiko.cl\2021-12-18 21.13.25 2731773541335063848_1758755284.jpg,"Alfiiiinn!!! Nuestros bikinis 100% hachiko hechos con mucho amor, cada tela, molde y confección esta hecho por nosotros 🖤🖤.
Conjunto MIRCA 
Sostén $13.990 Ajustable a gusto en las tiras de los hombros, tallas xs, s, m y l. 
Calzón $13.990 ajustable a gusto de contorno de cintura/cadera, tallas XS(34/36), S(36/38), M(38/40) L(40/42) XL(42/44).",https://www.instagram.com/p/CXpNZECFeW0/,tiendahachiko.cl
1734,tiendahachiko.cl\2021-12-18 11.44.01 2731486954852378959_1758755284.jpg,A quien no le ha pasado? Después de mucha fiesta adiós zapatoooos!! 🖤🎊,https://www.instagram.com/p/CXoMOnUlulP/,tiendahachiko.cl
1735,tiendahachiko.cl\2021-12-16 19.28.12 2730271038974038884_1758755284.jpg,"Vestido MALCA $22.990
Tallas s y m.
Único color 🤍.
Look acompañado de nuestras bag y tacones romanos, encuentra todo en nuestra web!",https://www.instagram.com/p/CXj3wvXFkh7/,tiendahachiko.cl
1736,tiendahachiko.cl\2021-12-16 19.28.12 2730271038957181626_1758755284.jpg,"Vestido MALCA $22.990
Tallas s y m.
Único color 🤍.
Look acompañado de nuestras bag y tacones romanos, encuentra todo en nuestra web!",https://www.instagram.com/p/CXj3wvXFkh7/,tiendahachiko.cl
1737,tiendahachiko.cl\2021-12-10 20.44.56 2725961000092461984_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1738,tiendahachiko.cl\2021-12-10 20.44.56 2725961000075773528_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1739,tiendahachiko.cl\2021-12-16 15.41.22 2730156208158061653_1758755284.mp4,"Nuestra Colección FIESTA esta con todo 🥵🖤!! Revisa nuestras carteras, tacones y vestidos en la web www.tiendahachiko.cl",https://www.instagram.com/p/CXjdps4lrRV/,tiendahachiko.cl
1740,tiendahachiko.cl\2021-12-10 20.44.56 2725961000101015894_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1741,tiendahachiko.cl\2021-12-10 20.44.56 2725961000092522729_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1742,tiendahachiko.cl\2021-12-10 20.44.56 2725961000109306040_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1743,tiendahachiko.cl\2021-12-10 20.44.56 2725961000117698785_1758755284.jpg,"Bags acolchadas! 🌈
$13.990 
Colores: azul, naranjo, amarillo, negro y blanco.
Medidas: largo 25 cm,  ancho 6 cm y alto 14 cm.",https://www.instagram.com/p/CXUjxcCFU1l/,tiendahachiko.cl
1744,tiendahachiko.cl\2021-12-07 15.17.04 2723621652479184368_1758755284.jpg,"Lentes Kendall Retro! 🧡
$5.990 Filtro UV.
Simplemente hermosos, una mezcla entre alma atrevida y full tendencia, tu te atreves a usarlos? 🔥",https://www.instagram.com/p/CXMP3caFPpA/,tiendahachiko.cl
1745,tiendahachiko.cl\2021-12-07 15.17.04 2723621652588388252_1758755284.jpg,"Lentes Kendall Retro! 🧡
$5.990 Filtro UV.
Simplemente hermosos, una mezcla entre alma atrevida y full tendencia, tu te atreves a usarlos? 🔥",https://www.instagram.com/p/CXMP3caFPpA/,tiendahachiko.cl
1746,tiendahachiko.cl\2021-12-07 10.02.58 2723463563901707234_1758755284.jpg,"Vestido Catania 🎊.
$19.990 Tallas S, M y L.
Lycra Algodón elasticada y full ajustada al cuerpo para resaltar tu figura 🧡.
La modelo esta usando S.",https://www.instagram.com/p/CXLr685lHyK/,tiendahachiko.cl
1747,tiendahachiko.cl\2021-12-07 10.02.58 2723463563910296708_1758755284.jpg,"Vestido Catania 🎊.
$19.990 Tallas S, M y L.
Lycra Algodón elasticada y full ajustada al cuerpo para resaltar tu figura 🧡.
La modelo esta usando S.",https://www.instagram.com/p/CXLr685lHyK/,tiendahachiko.cl
1748,tiendahachiko.cl\2021-12-07 10.02.58 2723463564019125200_1758755284.jpg,"Vestido Catania 🎊.
$19.990 Tallas S, M y L.
Lycra Algodón elasticada y full ajustada al cuerpo para resaltar tu figura 🧡.
La modelo esta usando S.",https://www.instagram.com/p/CXLr685lHyK/,tiendahachiko.cl
1749,tiendahachiko.cl\2021-12-07 10.02.58 2723463563935464160_1758755284.jpg,"Vestido Catania 🎊.
$19.990 Tallas S, M y L.
Lycra Algodón elasticada y full ajustada al cuerpo para resaltar tu figura 🧡.
La modelo esta usando S.",https://www.instagram.com/p/CXLr685lHyK/,tiendahachiko.cl
1750,tiendahachiko.cl\2021-12-06 21.13.02 2723076042189637745_1758755284.jpg,"Blusa Bolonia 🦋🫐💙🖌.
$19.990 Tallas S, M y L.
Ajustable al cuerpo con las tiras de la cintura.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKTzxtFe3N/,tiendahachiko.cl
1751,tiendahachiko.cl\2021-12-06 21.13.02 2723076042206358084_1758755284.jpg,"Blusa Bolonia 🦋🫐💙🖌.
$19.990 Tallas S, M y L.
Ajustable al cuerpo con las tiras de la cintura.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKTzxtFe3N/,tiendahachiko.cl
1752,tiendahachiko.cl\2021-12-06 21.13.02 2723076042156139473_1758755284.jpg,"Blusa Bolonia 🦋🫐💙🖌.
$19.990 Tallas S, M y L.
Ajustable al cuerpo con las tiras de la cintura.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKTzxtFe3N/,tiendahachiko.cl
1753,tiendahachiko.cl\2021-12-06 21.13.02 2723076042172902986_1758755284.jpg,"Blusa Bolonia 🦋🫐💙🖌.
$19.990 Tallas S, M y L.
Ajustable al cuerpo con las tiras de la cintura.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKTzxtFe3N/,tiendahachiko.cl
1754,tiendahachiko.cl\2021-12-06 20.09.30 2723044066032250721_1758755284.jpg,"Vestido Siena 🤍.
$19.990 Tallas S, M y L.
Elasticado y full ajustado al cuerpo.
Aplicaciones plateadas van bordadas.
Material: Lycra, con ropa interior nude no se trasluce 🥰.
Unico Color disponible.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKMieGlCi4/,tiendahachiko.cl
1755,tiendahachiko.cl\2021-12-06 20.09.30 2723044066149710630_1758755284.jpg,"Vestido Siena 🤍.
$19.990 Tallas S, M y L.
Elasticado y full ajustado al cuerpo.
Aplicaciones plateadas van bordadas.
Material: Lycra, con ropa interior nude no se trasluce 🥰.
Unico Color disponible.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKMieGlCi4/,tiendahachiko.cl
1756,tiendahachiko.cl\2021-12-06 20.09.30 2723044066040734760_1758755284.jpg,"Vestido Siena 🤍.
$19.990 Tallas S, M y L.
Elasticado y full ajustado al cuerpo.
Aplicaciones plateadas van bordadas.
Material: Lycra, con ropa interior nude no se trasluce 🥰.
Unico Color disponible.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKMieGlCi4/,tiendahachiko.cl
1757,tiendahachiko.cl\2021-12-06 20.09.30 2723044066048945422_1758755284.jpg,"Vestido Siena 🤍.
$19.990 Tallas S, M y L.
Elasticado y full ajustado al cuerpo.
Aplicaciones plateadas van bordadas.
Material: Lycra, con ropa interior nude no se trasluce 🥰.
Unico Color disponible.
Encuéntralas en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CXKMieGlCi4/,tiendahachiko.cl
1758,tiendahachiko.cl\2021-12-06 19.21.35 2723019166076792600_1758755284.mp4,"HACHIKO FIESTA! 🖤 sabemos que Diciembre es un mes en el que todas buscamos vernos hermosas para terminar el año en muchas celebraciones, es por eso que este mes estará lleno de prendas maravillosas! www.tiendahachiko.cl",https://www.instagram.com/p/CXKG4Eelm8Y/,tiendahachiko.cl
1759,tiendahachiko.cl\2021-12-02 19.35.56 2720128069650477951_1758755284.jpg,Cuantas tienen ganan de teletransportarse a este lugar y estar disfrutando lo que merecemos 😎? Animoooo! Ya queda poco para esas vacaciones que tanto anhelas 🤍,https://www.instagram.com/p/CW_1hFHFfN_/,tiendahachiko.cl
1760,tiendahachiko.cl\2021-11-27 10.58.40 2716243841124815401_1758755284.jpg,"Top + Falda MERAN 🧡🧡!
Esta vez en naranjo.
Top $12.990 Tallas  S, M y L.
Falda $13.990 Tallas S, M y L.
Combínalas como quieras, encuéntralos en nuestra web www.tiendahachiko.cl ⚡️.",https://www.instagram.com/p/CWyCWHZllIp/,tiendahachiko.cl
1761,tiendahachiko.cl\2021-11-26 20.31.40 2715807470014703925_1758755284.jpg,"Falda Magnolia $11.990 Talla Estándar y largo ajustable + Top Tiffany $11.990 disponibles en S y M full elasticados ❤️.
Encuéntralos en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CWwfIFIlCk1/,tiendahachiko.cl
1762,tiendahachiko.cl\2021-11-21 23.12.03 2712264312058116233_1758755284.jpg,"Top Marine! 🤍🤍🤍
$12.990 disponibles en blanco y negro.
Full Elasticados de lycra.
Tallas S, M y L.
Encuéntralos en nuestra web, paga hasta en 3 cuotas sin interés 💖.",https://www.instagram.com/p/CWj5gWJMXiJ/,tiendahachiko.cl
1763,tiendahachiko.cl\2021-11-19 16.40.54 2710617888671471072_1758755284.jpg,"El top más solicitado por todas 🤍.
Top Marine $12.990 disponibles en blanco y negro, es full elasticado de una lycra suave y delgada, las tiras puedes ajustarlas como quieras a tu medida.",https://www.instagram.com/p/CWeDJu4FRXg/,tiendahachiko.cl
1764,tiendahachiko.cl\2021-11-20 21.32.56 2711486531731154669_1758755284.mp4,Quieres borrar una solo foto de varias que subiste en un post? 🙉 aquí esta la solución 🌸!,https://www.instagram.com/p/CWhIqJxF2bt/,tiendahachiko.cl
1765,tiendahachiko.cl\2021-11-21 19.51.16 2712162281324955388_1758755284.mp4,"Tarde de buscar looks para el maniquí, cual es tu favorito? El mío fue la remera brooklyn y la falda roja 🥰🌸",https://www.instagram.com/p/CWjiTmnlkb8/,tiendahachiko.cl
1766,tiendahachiko.cl\2021-11-13 21.55.22 2706427504584257842_1758755284.jpg,"Top tejido Kala 🦋 $9.990
Talla Estándar full elasticado. 
Colores: Naranjo y Blanco.
Este look está acompañado de lentes kendall $9.990 y collar mostacilla $3.990 ✨.
Encuéntralos en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CWPKXqSlyhw/,tiendahachiko.cl
1767,tiendahachiko.cl\2021-11-19 01.20.17 2710153392572252960_1758755284.mp4,"Tops coloridos y blancos, cual es tu favorito? 🌈 encuéntralos en nuestra web 🥰 www.tiendahachiko.cl

 #concepcion #emprendimientochileno #ropaconcepcion 
#lookschile",https://www.instagram.com/p/CWcZibLFsMg/,tiendahachiko.cl
1768,tiendahachiko.cl\2021-11-13 21.55.22 2706427504701586440_1758755284.jpg,"Top tejido Kala 🦋 $9.990
Talla Estándar full elasticado. 
Colores: Naranjo y Blanco.
Este look está acompañado de lentes kendall $9.990 y collar mostacilla $3.990 ✨.
Encuéntralos en nuestra web www.tiendahachiko.cl",https://www.instagram.com/p/CWPKXqSlyhw/,tiendahachiko.cl
1769,tiendahachiko.cl\2021-11-12 22.04.32 2705705006452436046_1758755284.mp4,"conjunto merán rompiéndola!! 💘 quedan los últimos conjuntos en verde, naranjo y fucsia, combina talla y colores como quieras.
Top $12.990 tallas S, M y L.
Falda $13.990 S, M y L.
www.tiendahachiko.cl ⚡️⚡️⚡️",https://www.instagram.com/p/CWMmF4wl-xO/,tiendahachiko.cl
1770,tiendahachiko.cl\2021-11-08 10.09.04 2702448136182665370_1758755284.jpg,"Que les parece este conjunto! 💖🥳
Top Maila $13.990 tall estandar y ajustavle a tu medida + Falda Meran fucsia $13.990 Tallas S, M y L colores: fuscia, naranjo y verde.
Este look está acompañado de lentes kendall blancos $9.990 ✨",https://www.instagram.com/p/CWBBkOrF4hs/,tiendahachiko.cl
1771,tiendahachiko.cl\2021-11-08 16.49.37 2702649498401111672_1758755284.mp4,"Prendas con 50% de descuento!! 🌸
Aprovecha esta oportunidad única, revisa los descuentos también en nuestra web/ háblanos vía WhatsApp o direct! www.tiendahachiko.cl ⚡️",https://www.instagram.com/p/CWBvWZIlf54/,tiendahachiko.cl
1772,tiendahachiko.cl\2021-11-08 10.09.04 2702448136216319688_1758755284.jpg,"Que les parece este conjunto! 💖🥳
Top Maila $13.990 tall estandar y ajustavle a tu medida + Falda Meran fucsia $13.990 Tallas S, M y L colores: fuscia, naranjo y verde.
Este look está acompañado de lentes kendall blancos $9.990 ✨",https://www.instagram.com/p/CWBBkOrF4hs/,tiendahachiko.cl
1773,tiendahachiko.cl\2021-11-08 10.09.04 2702448136207811328_1758755284.jpg,"Que les parece este conjunto! 💖🥳
Top Maila $13.990 tall estandar y ajustavle a tu medida + Falda Meran fucsia $13.990 Tallas S, M y L colores: fuscia, naranjo y verde.
Este look está acompañado de lentes kendall blancos $9.990 ✨",https://www.instagram.com/p/CWBBkOrF4hs/,tiendahachiko.cl
1774,tiendahachiko.cl\2021-11-08 10.09.04 2702448136191171814_1758755284.jpg,"Que les parece este conjunto! 💖🥳
Top Maila $13.990 tall estandar y ajustavle a tu medida + Falda Meran fucsia $13.990 Tallas S, M y L colores: fuscia, naranjo y verde.
Este look está acompañado de lentes kendall blancos $9.990 ✨",https://www.instagram.com/p/CWBBkOrF4hs/,tiendahachiko.cl
1775,tiendahachiko.cl\2021-11-05 23.19.46 2700671775577162486_1758755284.jpg,"Que les parece este look!! 🙉🔋.
Top Tifany $11.990 Tallas S y M.
Falda Meran $13.990 disponible en verde, fuscia y naranjo, tallas S, M y L.
Accesorios bañados en oro 18K + Lentes Kendall encuentra todo en nuestra pagina web! www.tiendahachiko.cl ✨",https://www.instagram.com/p/CV6tq0uMp9M/,tiendahachiko.cl
1776,tiendahachiko.cl\2021-11-05 23.19.46 2700671775593856187_1758755284.jpg,"Que les parece este look!! 🙉🔋.
Top Tifany $11.990 Tallas S y M.
Falda Meran $13.990 disponible en verde, fuscia y naranjo, tallas S, M y L.
Accesorios bañados en oro 18K + Lentes Kendall encuentra todo en nuestra pagina web! www.tiendahachiko.cl ✨",https://www.instagram.com/p/CV6tq0uMp9M/,tiendahachiko.cl
1777,tiendahachiko.cl\2021-11-05 23.19.46 2700671775593909415_1758755284.jpg,"Que les parece este look!! 🙉🔋.
Top Tifany $11.990 Tallas S y M.
Falda Meran $13.990 disponible en verde, fuscia y naranjo, tallas S, M y L.
Accesorios bañados en oro 18K + Lentes Kendall encuentra todo en nuestra pagina web! www.tiendahachiko.cl ✨",https://www.instagram.com/p/CV6tq0uMp9M/,tiendahachiko.cl
1778,tiendahachiko.cl\2021-11-05 20.43.16 2700593009373182666_1758755284.jpg,"Quien cree como nosotras que los accesorios lo son todoo!? 🙉🌈 este look acompañado de pulseras $12.990 y anillos $7.990 de la new colección lo son todo!! Look hecho con short tejido $13.990 disponible en negro y blanco talla estándar | top kala $9.990 colores: naranjo y blanco, talla Estándar ✨.",https://www.instagram.com/p/CV6bwkyl1ba/,tiendahachiko.cl
1779,tiendahachiko.cl\2021-11-05 20.43.16 2700593009389735557_1758755284.jpg,"Quien cree como nosotras que los accesorios lo son todoo!? 🙉🌈 este look acompañado de pulseras $12.990 y anillos $7.990 de la new colección lo son todo!! Look hecho con short tejido $13.990 disponible en negro y blanco talla estándar | top kala $9.990 colores: naranjo y blanco, talla Estándar ✨.",https://www.instagram.com/p/CV6bwkyl1ba/,tiendahachiko.cl
1780,tiendahachiko.cl\2021-11-04 21.26.44 2699890113195214497_1758755284.jpg,"Top Meran fucsia 🌸
$12.990 Tallas S, M y L.
Colores: Naranjo, Verde y Fucsia.
Encuéntralos en nuestra web, combina talla y colores como quieras! 
Falda Meran $13.990 Tallas S, M y L.",https://www.instagram.com/p/CV378F3FDSr/,tiendahachiko.cl
1781,tiendahachiko.cl\2021-11-04 21.26.44 2699890113220395912_1758755284.jpg,"Top Meran fucsia 🌸
$12.990 Tallas S, M y L.
Colores: Naranjo, Verde y Fucsia.
Encuéntralos en nuestra web, combina talla y colores como quieras! 
Falda Meran $13.990 Tallas S, M y L.",https://www.instagram.com/p/CV378F3FDSr/,tiendahachiko.cl
1782,tiendahachiko.cl\2021-11-04 21.26.44 2699890113304328012_1758755284.jpg,"Top Meran fucsia 🌸
$12.990 Tallas S, M y L.
Colores: Naranjo, Verde y Fucsia.
Encuéntralos en nuestra web, combina talla y colores como quieras! 
Falda Meran $13.990 Tallas S, M y L.",https://www.instagram.com/p/CV378F3FDSr/,tiendahachiko.cl
